100 486
46 67 1
46 71 6
46 80 9
46 91 2
47 55 7
47 60 10
47 61 1
47 85 6
47 92 2
47 95 3
47 97 3
47 100 1
48 64 2
48 78 9
48 92 4
49 56 7
49 59 2
49 61 3
49 65 4
49 70 4
49 98 10
50 61 8
50 66 2
50 75 9
50 82 2
50 83 4
50 92 2
51 59 8
51 80 7
51 82 1
51 83 10
52 55 6
52 94 1
52 99 4
53 57 3
53 64 9
53 65 10
53 79 4
53 88 3
53 97 8
54 63 3
54 65 4
54 69 3
54 77 4
55 65 1
55 87 8
55 92 7
56 79 9
56 84 1
56 89 2
56 92 7
56 93 7
56 97 8
57 69 8
57 76 6
57 87 1
57 96 7
58 59 5
58 66 1
58 73 5
58 74 5
58 75 3
58 77 9
58 78 5
58 85 10
58 87 9
59 72 4
59 75 5
59 78 6
59 84 5
59 92 7
59 96 7
60 68 3
60 69 1
60 98 3
61 82 3
61 83 6
62 66 7
62 96 5
63 64 6
63 97 10
63 99 3
64 70 9
64 74 4
64 75 5
64 84 7
64 96 5
65 67 2
65 75 1
65 94 4
66 69 5
66 82 9
66 87 2
66 97 2
67 68 4
67 71 2
67 73 4
67 82 6
67 88 3
68 76 1
68 88 1
68 90 1
68 93 6
70 81 2
70 96 8
71 75 3
71 89 1
71 90 8
71 97 1
72 74 3
72 93 10
72 99 1
73 80 9
73 90 2
73 91 2
74 77 10
74 88 5
74 95 4
75 77 8
75 90 4
75 100 6
76 86 4
76 91 2
77 93 6
77 96 8
77 98 8
78 91 3
80 81 5
80 91 4
80 95 4
81 93 2
82 92 9
82 97 1
83 90 8
85 87 10
86 90 7
86 99 5
87 97 2
90 92 5
90 99 2
93 96 7
94 98 3
94 99 6
95 98 4
95 99 7
97 98 8
