100 486
50 66 28
50 75 7
50 82 17
50 83 23
50 92 27
51 59 3
51 80 4
51 82 8
51 83 9
52 55 26
52 94 5
52 99 22
53 57 14
53 64 2
53 65 12
53 79 2
53 88 16
53 97 14
54 63 7
54 65 17
54 69 3
54 77 20
55 65 10
55 87 24
55 92 22
56 79 24
56 84 23
56 89 14
56 92 6
56 93 11
56 97 13
57 69 24
57 76 18
57 87 12
57 96 22
58 59 4
58 66 11
58 73 11
58 74 12
58 75 11
58 77 23
58 78 9
58 85 19
58 87 2
59 72 26
59 75 21
59 78 19
59 84 26
59 92 19
59 96 28
60 68 28
60 69 2
60 98 16
61 82 17
61 83 19
62 66 14
62 96 17
63 64 27
63 97 18
63 99 8
64 70 4
64 74 24
64 75 9
64 84 8
64 96 8
65 67 21
65 75 26
65 94 23
66 69 21
66 82 23
66 87 6
66 97 3
67 68 3
67 71 13
67 73 28
67 82 24
67 88 1
68 76 18
68 88 11
68 90 4
68 93 18
70 81 10
70 96 9
71 75 24
71 89 6
71 90 18
71 97 21
72 74 5
72 93 18
72 99 2
73 80 16
73 90 10
73 91 28
74 77 9
74 88 13
74 95 27
75 77 3
75 90 19
75 100 2
76 86 19
76 91 20
77 93 2
77 96 25
77 98 24
78 91 19
80 81 10
80 91 4
80 95 6
81 93 10
82 92 15
82 97 23
83 90 1
85 87 23
86 90 1
86 99 12
87 97 17
90 92 3
90 99 13
93 96 20
94 98 28
94 99 23
95 98 27
95 99 1
97 98 25
